id,name,age,address,cell phone,hobby,color
18797,오소율,72,평택 수성구 123-45,010-5398-1720,독서,국민의 힘
18798,김지원,53,성남 팔달구 123-45,010-3167-5722,여행,국민의 힘
18799,김은우,64,수원 유성구 123-45,010-6280-9372,여행,민주당
18800,윤예린,50,김해 일산동구 123-45,010-5490-3083,수영,개혁신당
18801,김예린,33,용인 덕진구 123-45,010-9088-8969,드로잉,개혁신당
18802,최지원,25,남양주 중구 123-45,010-1783-1076,유튜브 보기,개혁신당
18803,오지후,41,평택 동구 123-45,010-2948-5126,운동,민주당
18804,강지안,45,광주 서구 123-45,010-2169-3146,웹서핑,국민의 힘
18805,오시우,30,남양주 북구 123-45,010-6265-5904,사진촬영,국민의 힘
18806,박지안,27,안산 해운대구 123-45,010-7051-3799,등산,개혁신당
18807,윤민수,69,천안 달서구 123-45,010-1020-6845,독서,개혁신당
18808,오도윤,59,제주 성북구 123-45,010-4082-9930,게임,국민의 힘
18809,서은우,35,김해 성동구 123-45,010-9880-3180,독서,민주당
18810,이지후,35,화성 신제주 123-45,010-3326-8802,운동,민주당
18811,정태윤,50,남양주 팔달구 123-45,010-1817-5761,수영,민주당
18812,강도윤,65,인천 중구 123-45,010-1129-6492,요리,민주당
18813,오민수,38,인천 서구 123-45,010-6277-7266,등산,개혁신당
18814,조예린,25,대구 장유동 123-45,010-5191-4878,유튜브 보기,국민의 힘
18815,오예린,42,남양주 분당구 123-45,010-4586-2527,보드게임,국민의 힘
18816,윤예은,59,김해 흥덕구 123-45,010-3475-7395,일기 쓰기,개혁신당
18817,정예린,39,안양 성북구 123-45,010-9374-8537,뜨개질,무소속
18818,강하윤,47,인천 해운대구 123-45,010-5600-6335,웹서핑,국민의 힘
18819,신지원,27,고양 신제주 123-45,010-8421-5543,음악감상,무소속
18820,오민수,26,포항 유성구 123-45,010-2950-4363,영화감상,무소속
18821,이건우,62,청주 기흥구 123-45,010-7636-5773,게임,민주당
18822,이민수,54,화성 수성구 123-45,010-2376-4099,영화감상,민주당
18823,오태윤,26,부산 남구 123-45,010-3896-9402,카페 투어,개혁신당
18824,임은우,47,평택 남구 123-45,010-6626-1175,카페 투어,민주당
18825,최은우,45,화성 진해구 123-45,010-5671-4755,등산,국민의 힘
18826,윤예은,43,제주 유성구 123-45,010-2717-5010,운동,무소속
18827,강태윤,55,창원 성동구 123-45,010-2428-5491,웹서핑,국민의 힘
18828,강건우,68,대전 성북구 123-45,010-6983-2283,웹서핑,무소속
18829,서수빈,51,용인 남구 123-45,010-3710-3854,사진촬영,민주당
18830,조지민,67,성남 진해구 123-45,010-7277-5430,여행,개혁신당
18831,오하은,60,대전 덕양구 123-45,010-2131-4076,독서,국민의 힘
18832,박민수,54,안산 일산동구 123-45,010-2063-9963,카페 투어,무소속
18833,강건우,29,성남 중구 123-45,010-2802-2152,수영,무소속
18834,서수빈,47,대전 진해구 123-45,010-3134-9756,게임,국민의 힘
18835,윤도윤,78,고양 달서구 123-45,010-3499-8428,등산,개혁신당
18836,이지안,51,수원 분당구 123-45,010-3415-3674,수영,민주당
18837,정지원,52,세종 북구 123-45,010-1284-5612,독서,민주당
18838,박은우,62,대전 덕양구 123-45,010-5307-4794,웹서핑,개혁신당
18839,김도윤,64,고양 신제주 123-45,010-3418-3638,운동,개혁신당
18840,서하윤,54,울산 해운대구 123-45,010-9073-3734,일기 쓰기,개혁신당
18841,신민수,39,평택 팔달구 123-45,010-4581-1731,운동,국민의 힘
18842,조지안,23,세종 수성구 123-45,010-6290-3579,뜨개질,국민의 힘
18843,장시우,69,대전 수성구 123-45,010-1491-2685,독서,무소속
18844,이서준,54,대전 팔달구 123-45,010-5845-8346,드로잉,민주당
18845,장수빈,46,용인 서구 123-45,010-5846-5149,여행,국민의 힘
18846,이소율,63,수원 신제주 123-45,010-7795-4992,수영,무소속
18847,박유진,32,성남 성북구 123-45,010-4849-7918,게임,국민의 힘
18848,오지원,67,인천 남구 123-45,010-3288-4901,일기 쓰기,개혁신당
18849,신태윤,71,청주 팔달구 123-45,010-6776-5721,자전거 타기,국민의 힘
18850,장지안,39,수원 유성구 123-45,010-2946-9528,일기 쓰기,개혁신당
18851,조소율,26,안양 진해구 123-45,010-3826-3228,수영,민주당
18852,정하은,55,울산 동구 123-45,010-7428-6083,여행,무소속
18853,윤민수,57,울산 장유동 123-45,010-5886-5503,자전거 타기,민주당
18854,강수빈,26,안산 수성구 123-45,010-9959-1946,음악감상,국민의 힘
18855,신시우,32,전주 해운대구 123-45,010-1590-1003,운동,무소속
18856,윤하윤,43,울산 서북구 123-45,010-3529-9186,독서,국민의 힘
18857,박도윤,70,창원 진해구 123-45,010-6760-2709,게임,무소속
18858,박유진,74,김해 팔달구 123-45,010-2476-4457,영화감상,민주당
18859,한서연,49,천안 성동구 123-45,010-6649-2486,보드게임,국민의 힘
18860,최지원,48,수원 서북구 123-45,010-6875-9175,영화감상,국민의 힘
18861,정서준,29,안양 덕양구 123-45,010-6746-6863,카페 투어,개혁신당
18862,서시우,59,수원 동구 123-45,010-6513-1352,음악감상,무소속
18863,최예은,58,인천 동구 123-45,010-7631-3227,수영,개혁신당
18864,최지민,72,세종 흥덕구 123-45,010-4893-1729,운동,민주당
18865,장태윤,24,청주 강남구 123-45,010-7806-1140,드로잉,무소속
18866,오시우,39,창원 수성구 123-45,010-8636-5791,운동,무소속
18867,이민수,32,부산 중구 123-45,010-3551-3505,카페 투어,국민의 힘
18868,오예은,25,광주 덕양구 123-45,010-1630-5965,수영,무소속
18869,김지후,34,청주 진해구 123-45,010-8350-6006,등산,민주당
18870,한지안,76,제주 동구 123-45,010-4667-6654,카페 투어,무소속
18871,정하은,62,창원 덕진구 123-45,010-2850-9576,요리,국민의 힘
18872,임지민,73,부산 유성구 123-45,010-7554-4994,유튜브 보기,국민의 힘
18873,정예은,24,수원 일산동구 123-45,010-1621-3945,보드게임,무소속
18874,장건우,23,대전 수성구 123-45,010-9342-5713,자전거 타기,민주당
18875,박현우,32,고양 장유동 123-45,010-5293-9201,등산,개혁신당
18876,정예은,39,고양 덕양구 123-45,010-4755-9183,게임,개혁신당
18877,이서준,69,창원 남구 123-45,010-2935-8159,사진촬영,무소속
18878,한예은,67,창원 송파구 123-45,010-9392-5348,요리,민주당
18879,임시우,47,평택 유성구 123-45,010-1884-2326,일기 쓰기,개혁신당
18880,임예린,49,안산 남구 123-45,010-4433-2235,유튜브 보기,개혁신당
18881,김지원,35,성남 서북구 123-45,010-9679-3395,자전거 타기,개혁신당
18882,이시우,21,안산 서구 123-45,010-5638-3816,사진촬영,민주당
18883,이지원,50,안산 기흥구 123-45,010-7344-2101,음악감상,무소속
18884,임은우,78,서울 진해구 123-45,010-1303-7540,유튜브 보기,무소속
18885,조서연,60,수원 북구 123-45,010-2745-2563,유튜브 보기,국민의 힘
18886,임도윤,49,광주 동구 123-45,010-1002-4381,등산,민주당
18887,한민수,77,김해 흥덕구 123-45,010-9387-3559,요리,무소속
18888,박예린,67,대구 덕양구 123-45,010-4566-2587,드로잉,무소속
18889,신현우,42,인천 해운대구 123-45,010-8409-2450,보드게임,무소속
18890,김민수,77,대전 강서구 123-45,010-7824-8553,카페 투어,개혁신당
18891,조소율,60,김해 장유동 123-45,010-2338-9159,일기 쓰기,국민의 힘
18892,이태윤,76,제주 유성구 123-45,010-6158-1022,영화감상,개혁신당
18893,임민수,34,세종 성북구 123-45,010-1650-7437,웹서핑,개혁신당
18894,신은우,72,천안 강남구 123-45,010-8218-3417,자전거 타기,개혁신당
18895,윤지후,25,창원 달서구 123-45,010-6396-8776,드로잉,국민의 힘
18896,오민수,20,전주 서구 123-45,010-3364-8031,보드게임,민주당
18897,한지후,67,서울 송파구 123-45,010-5714-5581,등산,무소속
18898,김현우,46,전주 덕양구 123-45,010-6384-1014,유튜브 보기,개혁신당
18899,최지후,57,평택 팔달구 123-45,010-3337-3622,음악감상,무소속
18900,윤서준,45,서울 유성구 123-45,010-8766-7516,요리,개혁신당
18901,신예은,77,청주 분당구 123-45,010-7101-5054,여행,민주당
18902,임현우,50,김해 서구 123-45,010-3947-8891,카페 투어,개혁신당
18903,임서준,20,김해 덕양구 123-45,010-4477-1210,일기 쓰기,무소속
18904,신시우,48,수원 덕양구 123-45,010-1934-7072,여행,국민의 힘
18905,신서준,43,성남 팔달구 123-45,010-7824-6543,등산,개혁신당
18906,오지민,60,창원 덕진구 123-45,010-1916-4333,독서,국민의 힘
18907,오수빈,44,제주 북구 123-45,010-2174-5039,자전거 타기,국민의 힘
18908,최시우,69,포항 분당구 123-45,010-5005-5458,유튜브 보기,무소속
18909,최예은,62,대구 분당구 123-45,010-4176-3202,웹서핑,민주당
18910,한예은,68,인천 덕진구 123-45,010-5927-3235,카페 투어,무소속
18911,서서연,64,울산 남구 123-45,010-6819-9938,웹서핑,민주당
18912,서건우,61,평택 흥덕구 123-45,010-8606-5731,유튜브 보기,국민의 힘
18913,최예은,43,전주 중구 123-45,010-5004-6077,보드게임,개혁신당
18914,박예은,66,울산 남구 123-45,010-1101-8119,음악감상,개혁신당
18915,박지후,61,제주 덕진구 123-45,010-4144-6616,드로잉,국민의 힘
18916,강유진,25,세종 강남구 123-45,010-4103-2644,등산,민주당
18917,박도윤,65,김해 서구 123-45,010-2191-9825,여행,개혁신당
18918,한시우,52,김해 진해구 123-45,010-3073-2429,자전거 타기,민주당
18919,오예은,45,김해 북구 123-45,010-1806-2705,운동,국민의 힘
18920,임지민,31,세종 진해구 123-45,010-4842-2416,수영,민주당
18921,박예린,55,화성 팔달구 123-45,010-8897-6489,카페 투어,국민의 힘
18922,장지안,49,김해 팔달구 123-45,010-9137-2899,뜨개질,무소속
18923,서유진,39,청주 진해구 123-45,010-2838-4508,유튜브 보기,국민의 힘
18924,한예린,70,남양주 진해구 123-45,010-9633-1847,웹서핑,국민의 힘
18925,조하은,62,용인 해운대구 123-45,010-3703-6463,뜨개질,국민의 힘
18926,김유진,75,포항 중구 123-45,010-8473-5272,독서,국민의 힘
18927,한지원,42,천안 덕진구 123-45,010-4993-1604,요리,민주당
18928,윤예린,42,포항 진해구 123-45,010-2482-7964,게임,민주당
18929,박태윤,26,화성 기흥구 123-45,010-5360-9403,운동,국민의 힘
18930,강민수,71,세종 진해구 123-45,010-6900-3432,영화감상,민주당
18931,강건우,24,안양 강남구 123-45,010-2497-5819,일기 쓰기,개혁신당
18932,한지후,76,안산 서북구 123-45,010-7624-5120,등산,개혁신당
18933,조하윤,45,제주 서구 123-45,010-2779-4924,운동,민주당
18934,강지안,47,안산 덕양구 123-45,010-6163-9504,운동,국민의 힘
18935,오지민,41,용인 서구 123-45,010-9411-2092,일기 쓰기,민주당
18936,윤하윤,35,대전 유성구 123-45,010-3084-5383,수영,무소속
18937,정하윤,53,서울 달서구 123-45,010-3231-5595,게임,무소속
18938,한도윤,41,서울 해운대구 123-45,010-8794-2743,여행,민주당
18939,윤건우,76,서울 유성구 123-45,010-1031-1239,자전거 타기,민주당
18940,윤지후,40,전주 분당구 123-45,010-5819-7690,요리,개혁신당
18941,최예은,47,성남 일산동구 123-45,010-3962-1220,등산,개혁신당
18942,임지후,54,포항 덕진구 123-45,010-8384-5965,자전거 타기,개혁신당
18943,정수빈,26,전주 신제주 123-45,010-5504-4327,등산,무소속
18944,박도윤,72,서울 신제주 123-45,010-5432-9014,자전거 타기,무소속
18945,장건우,79,서울 덕진구 123-45,010-8725-4712,수영,개혁신당
18946,서하은,26,포항 성북구 123-45,010-5646-7999,등산,무소속
18947,신하윤,67,서울 분당구 123-45,010-2569-3167,독서,무소속
18948,윤서준,47,서울 해운대구 123-45,010-6900-5837,자전거 타기,개혁신당
18949,조민수,70,부산 서북구 123-45,010-4262-5824,음악감상,민주당
18950,강은우,74,인천 해운대구 123-45,010-5476-6833,뜨개질,국민의 힘
18951,조시우,53,제주 덕진구 123-45,010-2624-4070,사진촬영,개혁신당
18952,임현우,43,천안 진해구 123-45,010-4692-6858,요리,국민의 힘
18953,최지민,22,고양 해운대구 123-45,010-3487-6996,뜨개질,무소속
18954,강서연,33,세종 송파구 123-45,010-5143-8502,영화감상,개혁신당
18955,김지안,46,전주 진해구 123-45,010-6830-7847,운동,민주당
18956,한지안,41,창원 덕양구 123-45,010-5179-4737,뜨개질,무소속
18957,한건우,53,수원 팔달구 123-45,010-6247-1868,자전거 타기,개혁신당
18958,서태윤,35,창원 서북구 123-45,010-6862-9894,음악감상,개혁신당
18959,오서준,51,성남 서북구 123-45,010-4550-4517,운동,민주당
18960,윤시우,67,인천 신제주 123-45,010-9953-7839,드로잉,무소속
18961,한태윤,24,화성 팔달구 123-45,010-4255-7725,여행,민주당
18962,박유진,39,안산 남구 123-45,010-8518-3158,요리,무소속
18963,강유진,70,울산 덕양구 123-45,010-3309-2446,수영,무소속
18964,서현우,23,대전 수성구 123-45,010-9083-6399,드로잉,무소속
18965,신도윤,78,울산 달서구 123-45,010-8222-4823,사진촬영,국민의 힘
18966,신예은,56,남양주 중구 123-45,010-8139-1054,뜨개질,개혁신당
18967,오지안,73,포항 덕진구 123-45,010-4323-3167,유튜브 보기,민주당
18968,임지원,30,남양주 강남구 123-45,010-4036-8487,등산,무소속
18969,윤하은,67,성남 성북구 123-45,010-7328-4829,여행,국민의 힘
18970,최서준,51,천안 달서구 123-45,010-2649-6886,게임,국민의 힘
18971,임태윤,28,안양 신제주 123-45,010-4400-7383,사진촬영,무소속
18972,조지민,73,제주 성북구 123-45,010-4963-9537,유튜브 보기,국민의 힘
18973,조서준,26,포항 성동구 123-45,010-6819-5823,보드게임,무소속
18974,정민수,51,울산 팔달구 123-45,010-4947-7105,자전거 타기,국민의 힘
18975,오수빈,66,대구 남구 123-45,010-8577-6767,음악감상,개혁신당
18976,신소율,36,광주 성북구 123-45,010-5926-4085,유튜브 보기,국민의 힘
18977,최건우,47,고양 강남구 123-45,010-8195-8291,독서,민주당
18978,장하은,48,서울 성북구 123-45,010-5403-6421,드로잉,국민의 힘
18979,서서연,46,화성 동구 123-45,010-2068-5529,웹서핑,민주당
18980,최태윤,32,화성 강남구 123-45,010-8311-2461,뜨개질,민주당
18981,서지안,48,고양 성동구 123-45,010-1832-5370,보드게임,국민의 힘
18982,윤태윤,68,서울 장유동 123-45,010-4250-4202,보드게임,무소속
18983,신시우,28,용인 진해구 123-45,010-3872-7680,영화감상,개혁신당
18984,윤민수,79,인천 덕진구 123-45,010-1381-1386,자전거 타기,국민의 힘
18985,조유진,34,청주 진해구 123-45,010-5661-4489,일기 쓰기,무소속
18986,박예은,50,화성 성동구 123-45,010-2922-4011,요리,무소속
18987,박민수,61,전주 강서구 123-45,010-2706-1031,보드게임,민주당
18988,박지후,21,서울 팔달구 123-45,010-9452-4614,웹서핑,민주당
18989,오지민,35,제주 유성구 123-45,010-4459-1549,뜨개질,국민의 힘
18990,윤민수,73,울산 성북구 123-45,010-6472-9746,드로잉,무소속
18991,장하윤,58,세종 장유동 123-45,010-9756-4485,유튜브 보기,국민의 힘
18992,최민수,61,부산 강서구 123-45,010-9176-5186,운동,개혁신당
18993,정서준,31,고양 송파구 123-45,010-5895-1484,웹서핑,국민의 힘
18994,김서준,22,대구 기흥구 123-45,010-5695-4480,웹서핑,개혁신당
18995,한서연,34,평택 남구 123-45,010-1696-2401,수영,국민의 힘
18996,이하윤,48,제주 장유동 123-45,010-5263-5347,수영,민주당
18997,조서준,35,김해 서북구 123-45,010-2104-4929,음악감상,개혁신당
18998,서하은,73,서울 강남구 123-45,010-7666-9892,카페 투어,무소속
18999,오서연,25,남양주 해운대구 123-45,010-7141-7770,사진촬영,개혁신당
19000,김지후,41,인천 해운대구 123-45,010-3751-3928,유튜브 보기,민주당
19001,김지민,32,김해 달서구 123-45,010-3820-1559,뜨개질,국민의 힘
19002,정태윤,57,포항 중구 123-45,010-9505-6650,보드게임,민주당
19003,이지후,37,용인 강서구 123-45,010-5224-4601,보드게임,국민의 힘
